slug,state,region,statsSource,medianHousePrice,statsUpdatedAt
kalang-nsw-2454,NSW,Nambucca Valley,rental-nsw,190000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mylestom-nsw-2454,NSW,Nambucca Valley,rental-nsw,900000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
repton-nsw-2454,NSW,Nambucca Valley,rental-nsw,1140000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
saltwater-nsw-2430,NSW,Mid-Coast,rental-nsw,330000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mayfield-east-nsw-2304,NSW,Newcastle,rental-nsw,1100000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hurstville-westfield-nsw-2220,NSW,Georges River,rental-nsw,484000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
piccadilly-wa-6430,WA,Kalgoorlie-Boulder,sales-wa,334000,Thu May 07 2026 00:33:51 GMT+1000 (Australian Eastern Standard Time)
terrigal-nsw-2260,NSW,Central Coast,rental-nsw,1400000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wiarborough-nsw-2580,NSW,Wingecarribee,rental-nsw,440000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
yarra-nsw-2580,NSW,Wingecarribee,rental-nsw,1500000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bannaby-nsw-2580,NSW,Wingecarribee,rental-nsw,2000000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
rowan-nsw-2650,NSW,Narrandera,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
krambach-nsw-2429,NSW,Port Macquarie-Hastings,rental-nsw,725000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dollys-flat-nsw-2429,NSW,Port Macquarie-Hastings,rental-nsw,920000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
killabakh-nsw-2429,NSW,Port Macquarie-Hastings,rental-nsw,751379,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
amaroo-nsw-2866,NSW,Dubbo,rental-nsw,357000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bossley-park-nsw-2176,NSW,Fairfield,rental-nsw,1306000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
smithfield-nsw-2164,NSW,Cumberland,rental-nsw,1237500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cedar-party-nsw-2429,NSW,Port Macquarie-Hastings,rental-nsw,780000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wherrol-flat-nsw-2429,NSW,Port Macquarie-Hastings,rental-nsw,799600,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hassans-walls-nsw-2790,NSW,Blue Mountains,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
donald-creek-nsw-2350,NSW,Uralla,rental-nsw,330000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
san-isidore-nsw-2650,NSW,Narrandera,rental-nsw,1070000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
sheedys-gully-nsw-2790,NSW,Blue Mountains,rental-nsw,1130000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
lake-albert-nsw-2650,NSW,Narrandera,rental-nsw,676000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
big-springs-nsw-2650,NSW,Narrandera,rental-nsw,975000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
state-mine-gully-nsw-2790,NSW,Blue Mountains,rental-nsw,455000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
collendina-nsw-2646,NSW,Berrigan,rental-nsw,1450000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
greta-main-nsw-2325,NSW,Central Coast,rental-nsw,775000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
rand-nsw-2642,NSW,Federation,rental-nsw,217500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tarana-nsw-2787,NSW,Blue Mountains,rental-nsw,890000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
manobalai-nsw-2333,NSW,Singleton,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
gungal-nsw-2333,NSW,Singleton,rental-nsw,425000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
liddell-nsw-2333,NSW,Singleton,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
border-ranges-nsw-2474,NSW,Tweed,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
jindera-nsw-2642,NSW,Federation,rental-nsw,650001,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mumbulla-mountain-nsw-2550,NSW,Snowy Monaro,rental-nsw,313000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
central-mangrove-nsw-2250,NSW,Hawkesbury,rental-nsw,1585000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dundas-qld-4306,QLD,Scenic Rim,abs-census-2021,397000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
myall-lake-nsw-2423,NSW,Mid-Coast,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
trida-nsw-2878,NSW,Carrathool,rental-nsw,22000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
point-clare-nsw-2250,NSW,Hawkesbury,rental-nsw,1053750,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
north-willoughby-nsw-2068,NSW,Willoughby,rental-nsw,3030000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
east-ryde-nsw-2113,NSW,Ryde,rental-nsw,2450000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tarwonga-wa-6391,WA,Boddington,abs-census-2021,286000,Thu May 07 2026 00:33:51 GMT+1000 (Australian Eastern Standard Time)
cromer-heights-nsw-2099,NSW,Northern Beaches,rental-nsw,594000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
macquarie-park-nsw-2113,NSW,Ryde,rental-nsw,881500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wyneden-nsw-2474,NSW,Tweed,rental-nsw,715000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
findon-creek-nsw-2474,NSW,Tweed,rental-nsw,319000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
barkers-vale-nsw-2474,NSW,Tweed,rental-nsw,580000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cougal-nsw-2474,NSW,Tweed,rental-nsw,700000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hardys-bay-nsw-2257,NSW,Central Coast,rental-nsw,2087500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
gangat-nsw-2422,NSW,Walcha,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wallanbah-nsw-2422,NSW,Walcha,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wards-river-nsw-2422,NSW,Walcha,rental-nsw,840000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
waukivory-nsw-2422,NSW,Walcha,rental-nsw,1450000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
rookhurst-nsw-2422,NSW,Walcha,rental-nsw,975000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bindera-nsw-2422,NSW,Walcha,rental-nsw,1650000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mulgrave-nsw-2756,NSW,Lithgow,rental-nsw,1075000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mungo-brush-nsw-2423,NSW,Mid-Coast,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bulahdelah-nsw-2423,NSW,Mid-Coast,rental-nsw,570000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
coolongolook-nsw-2423,NSW,Mid-Coast,rental-nsw,740000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
willina-nsw-2423,NSW,Mid-Coast,rental-nsw,500000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bungwahl-nsw-2423,NSW,Mid-Coast,rental-nsw,950000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
greta-nsw-2334,NSW,Maitland,rental-nsw,700000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
harparary-nsw-2390,NSW,Gwydir,rental-nsw,320000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
couradda-nsw-2390,NSW,Gwydir,rental-nsw,320000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
berrigal-nsw-2390,NSW,Gwydir,rental-nsw,11016284,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
edgeroi-nsw-2390,NSW,Gwydir,rental-nsw,4000000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
eulah-creek-nsw-2390,NSW,Gwydir,rental-nsw,742000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
timbumburi-nsw-2340,NSW,Liverpool Plains,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
north-tamworth-nsw-2340,NSW,Liverpool Plains,rental-nsw,585000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bective-nsw-2340,NSW,Liverpool Plains,rental-nsw,710000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hillvue-nsw-2340,NSW,Liverpool Plains,rental-nsw,678000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
somerton-nsw-2340,NSW,Liverpool Plains,rental-nsw,270000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
calala-nsw-2340,NSW,Liverpool Plains,rental-nsw,705000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
oxley-vale-nsw-2340,NSW,Liverpool Plains,rental-nsw,550000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
daruka-nsw-2340,NSW,Liverpool Plains,rental-nsw,950000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
duncans-creek-nsw-2340,NSW,Liverpool Plains,rental-nsw,125000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
yarraman-nsw-2400,NSW,Gwydir,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
neilrex-nsw-2831,NSW,Brewarrina,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
abington-nsw-2350,NSW,Uralla,rental-nsw,330000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
saumarez-nsw-2350,NSW,Uralla,rental-nsw,815000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mcgraths-hill-nsw-2756,NSW,Lithgow,rental-nsw,1075000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
kellys-plains-nsw-2350,NSW,Uralla,rental-nsw,860000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
congarinni-nsw-2447,NSW,Nambucca Valley,rental-nsw,510000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
warrell-creek-nsw-2447,NSW,Nambucca Valley,rental-nsw,520000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
chaelundi-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
warragai-creek-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
heifer-station-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
eighteen-mile-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
keybarbin-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
kyarran-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
yarranbella-nsw-2447,NSW,Nambucca Valley,rental-nsw,800000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
diamond-head-nsw-2443,NSW,Mid-Coast,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
johns-river-nsw-2443,NSW,Mid-Coast,rental-nsw,749000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dunbogan-nsw-2443,NSW,Mid-Coast,rental-nsw,860000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bobs-creek-nsw-2443,NSW,Mid-Coast,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
laurieton-nsw-2443,NSW,Mid-Coast,rental-nsw,702500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
willbriggie-nsw-2680,NSW,Murrumbidgee,rental-nsw,330000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tinpot-nsw-2546,NSW,Snowy Monaro,rental-nsw,320000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
north-narooma-nsw-2546,NSW,Snowy Monaro,rental-nsw,925000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bookram-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
crowther-island-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
kiah-nsw-2551,NSW,Snowy Monaro,rental-nsw,560000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
rossi-nsw-2621,NSW,Snowy Monaro,rental-nsw,524000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
shane-park-nsw-2747,NSW,Blacktown,rental-nsw,484000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
coombadjha-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
pulganbar-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
baryulgil-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
newbold-nsw-2460,NSW,Richmond Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
double-bay-nsw-2028,NSW,Woollahra,rental-nsw,2950000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
greenhills-beach-nsw-2230,NSW,Sutherland,rental-nsw,3717500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
junction-hill-nsw-2460,NSW,Richmond Valley,rental-nsw,575000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
sandy-crossing-nsw-2460,NSW,Richmond Valley,rental-nsw,1650000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mourquong-nsw-2739,NSW,Wentworth,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wetuppa-nsw-2734,NSW,Murray River,rental-nsw,358000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bectric-nsw-2665,NSW,Carrathool,rental-nsw,154000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wells-crossing-nsw-2460,NSW,Richmond Valley,rental-nsw,700000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mountain-view-nsw-2460,NSW,Richmond Valley,rental-nsw,631000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
gurranang-nsw-2460,NSW,Richmond Valley,rental-nsw,415000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bilambil-heights-nsw-2486,NSW,Tweed,rental-nsw,1090000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
longueville-nsw-2066,NSW,Willoughby,rental-nsw,5780000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
northwood-nsw-2066,NSW,Willoughby,rental-nsw,3685000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
manly-nsw-2095,NSW,Northern Beaches,rental-nsw,1895000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
palmwoods-nsw-2482,NSW,Byron,rental-nsw,429000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
pleasant-hills-nsw-2658,NSW,Lockhart,rental-nsw,219000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
clarenza-nsw-2460,NSW,Richmond Valley,rental-nsw,880000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
yaven-creek-nsw-2729,NSW,Cootamundra-Gundagai,rental-nsw,273000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
collaroy-nsw-2097,NSW,Northern Beaches,rental-nsw,1395000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
long-reef-nsw-2097,NSW,Northern Beaches,rental-nsw,667000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wheeler-heights-nsw-2097,NSW,Northern Beaches,rental-nsw,2275000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
west-pymble-nsw-2073,NSW,Ku-ring-gai,rental-nsw,2640000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
warroo-nsw-2871,NSW,Weddin,rental-nsw,277000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
crowdy-head-nsw-2427,NSW,Mid-Coast,rental-nsw,1980000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tubbul-nsw-2594,NSW,Weddin,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
waterloo-dc-nsw-2017,NSW,Sydney,rental-nsw,572000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
lower-dyraaba-nsw-2470,NSW,Lismore,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
paradise-nsw-2360,NSW,Gwydir,rental-nsw,277000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
woodview-nsw-2470,NSW,Lismore,rental-nsw,1935000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
backmede-nsw-2470,NSW,Lismore,rental-nsw,1300000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
limbri-nsw-2352,NSW,Tamworth,rental-nsw,755000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wootton-nsw-2423,NSW,Mid-Coast,rental-nsw,1085000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
seal-rocks-nsw-2423,NSW,Mid-Coast,rental-nsw,2000000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tempe-nsw-2044,NSW,Sydney,rental-nsw,1722500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
maryvale-nsw-2820,NSW,Dubbo,rental-nsw,437500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
burcher-nsw-2671,NSW,Forbes,rental-nsw,210000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bostobrick-nsw-2453,NSW,Coffs Harbour,rental-nsw,480000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
munderoo-nsw-2653,NSW,Snowy Valleys,rental-nsw,252000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
willigobung-nsw-2653,NSW,Snowy Valleys,rental-nsw,770000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
lavadia-nsw-2462,NSW,Clarence Valley,rental-nsw,264000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
gungarlin-nsw-2627,NSW,Snowy Valleys,rental-nsw,396000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
ngarigo-nsw-2627,NSW,Snowy Valleys,rental-nsw,396000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
lower-thredbo-nsw-2627,NSW,Snowy Valleys,rental-nsw,396000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
jindabyne-nsw-2627,NSW,Snowy Valleys,rental-nsw,857500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
goobarragandra-nsw-2720,NSW,Snowy Valleys,rental-nsw,600000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bombowlee-creek-nsw-2720,NSW,Snowy Valleys,rental-nsw,1150000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
talbingo-nsw-2720,NSW,Snowy Valleys,rental-nsw,400000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dee-why-nsw-2099,NSW,Northern Beaches,rental-nsw,1100000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mungindi-nsw-2406,NSW,Goondiwindi,rental-nsw,230000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
fishers-hill-nsw-2421,NSW,Maitland,rental-nsw,1260000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
allworth-nsw-2425,NSW,Mid-Coast,rental-nsw,432500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
warrah-ridge-nsw-2343,NSW,Gunnedah,rental-nsw,645000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
spring-ridge-nsw-2343,NSW,Gunnedah,rental-nsw,395000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
yarraman-nsw-2343,NSW,Gunnedah,rental-nsw,250000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
marinna-nsw-2663,NSW,Junee,rental-nsw,275000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
backwater-nsw-2365,NSW,Clarence Valley,rental-nsw,262000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
nombi-nsw-2379,NSW,Warrumbungle,rental-nsw,127000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cubba-nsw-2835,NSW,Bogan,rental-nsw,255000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
gilgunnia-nsw-2835,NSW,Bogan,rental-nsw,255000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
lerida-nsw-2835,NSW,Bogan,rental-nsw,255000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
shannon-vale-nsw-2370,NSW,Armidale,rental-nsw,1200000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
moggs-swamp-nsw-2370,NSW,Armidale,rental-nsw,238000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
moogem-nsw-2370,NSW,Armidale,rental-nsw,238000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
spring-mountain-nsw-2370,NSW,Armidale,rental-nsw,238000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
