slug,name,postcode,medianRentHouse,medianRentUnit,rentalUpdatedAt,statsSource
mallan-nsw-2734,"Mallan",2734,275,120,2026-07-01T02:02:09.916Z,rental-nsw
mallan-nsw-3586,"Mallan",3586,250,120,2026-07-01T02:02:09.916Z,rental-nsw
mallee-nsw-2738,"Mallee",2738,250,175,2026-07-01T02:02:09.916Z,rental-nsw
manara-nsw-2878,"Manara",2878,150,128,2026-07-01T02:02:09.916Z,rental-nsw
manar-nsw-2622,"Manar",2622,350,485,2026-07-01T02:02:09.916Z,sales-nsw
mandurama-nsw-2792,"Mandurama",2792,240,250,2026-07-01T02:02:09.916Z,sales-nsw
manildra-nsw-2865,"Manildra",2865,210,220,2026-07-01T02:02:09.916Z,sales-nsw
manilla-nsw-2346,"Manilla",2346,260,260,2026-07-01T02:02:09.916Z,sales-nsw
marengo-nsw-2453,"Marengo",2453,280,238,2026-07-01T02:02:09.916Z,rental-nsw
marlo-merrican-nsw-2441,"Marlo Merrican",2441,290,250,2026-07-01T02:02:09.916Z,rental-nsw
marlowe-nsw-2622,"Marlowe",2622,350,315,2026-07-01T02:02:09.916Z,rental-nsw
marlow-nsw-2775,"Marlow",2775,295,250,2026-07-01T02:02:09.916Z,sales-nsw
maryland-nsw-4377,"Maryland",4377,255,217,2026-07-01T02:02:09.916Z,rental-nsw
maude-nsw-2711,"Maude",2711,175,462,2026-07-01T02:02:09.916Z,sales-nsw
maynards-plains-nsw-2453,"Maynards Plains",2453,280,238,2026-07-01T02:02:09.916Z,rental-nsw
mccarrs-creek-nsw-2105,"Mccarrs Creek",2105,595,506,2026-07-01T02:02:09.916Z,rental-nsw
mcmahons-reef-nsw-2587,"Mcmahons Reef",2587,220,150,2026-07-01T02:02:09.916Z,rental-nsw
megan-nsw-2453,"Megan",2453,280,238,2026-07-01T02:02:09.916Z,sales-nsw
melbergen-nsw-2669,"Melbergen",2669,100,85,2026-07-01T02:02:09.916Z,rental-nsw
mellool-nsw-2734,"Mellool",2734,275,165,2026-07-01T02:02:09.916Z,rental-nsw
mendooran-nsw-2842,"Mendooran",2842,200,205,2026-07-01T02:02:09.916Z,sales-nsw
menindee-nsw-2879,"Menindee",2879,176,184,2026-07-01T02:02:09.916Z,sales-nsw
merriangaah-nsw-2632,"Merriangaah",2632,200,170,2026-07-01T02:02:09.916Z,sales-nsw
merricumbene-nsw-2622,"Merricumbene",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
merrigal-nsw-2827,"Merrigal",2827,200,170,2026-07-01T02:02:09.916Z,rental-nsw
merrill-nsw-2581,"Merrill",2581,300,243,2026-07-01T02:02:09.916Z,rental-nsw
merrygoen-nsw-2831,"Merrygoen",2831,250,150,2026-07-01T02:02:09.916Z,sales-nsw
methul-nsw-2701,"Methul",2701,265,50,2026-07-01T02:02:09.916Z,rental-nsw
miamley-nsw-2873,"Miamley",2873,120,102,2026-07-01T02:02:09.916Z,rental-nsw
miandetta-nsw-2825,"Miandetta",2825,200,170,2026-07-01T02:02:09.916Z,rental-nsw
mila-nsw-2632,"Mila",2632,200,100,2026-07-01T02:02:09.916Z,rental-nsw
milbrulong-nsw-2656,"Milbrulong",2656,194,165,2026-07-01T02:02:09.916Z,sales-nsw
milby-nsw-2877,"Milby",2877,200,170,2026-07-01T02:02:09.916Z,rental-nsw
milguy-nsw-2399,"Milguy",2399,190,162,2026-07-01T02:02:09.916Z,rental-nsw
millie-nsw-2397,"Millie",2397,165,140,2026-07-01T02:02:09.916Z,rental-nsw
millthorpe-nsw-2798,"Millthorpe",2798,320,325,2026-07-01T02:02:09.916Z,sales-nsw
milsons-passage-nsw-2083,"Milsons Passage",2083,429,365,2026-07-01T02:02:09.916Z,rental-nsw
milton-nsw-2538,"Milton",2538,380,383,2026-07-01T02:02:09.916Z,sales-nsw
mingay-nsw-2727,"Mingay",2727,125,106,2026-07-01T02:02:09.916Z,rental-nsw
minimbah-nsw-2312,"Minimbah",2312,330,325,2026-07-01T02:02:09.916Z,sales-nsw
minnie-water-nsw-2462,"Minnie Water",2462,280,290,2026-07-01T02:02:09.916Z,sales-nsw
mirrool-nsw-2665,"Mirrool",2665,150,175,2026-07-01T02:02:09.916Z,sales-nsw
missabotti-nsw-2449,"Missabotti",2449,250,250,2026-07-01T02:02:09.916Z,sales-nsw
mogo-creek-nsw-2775,"Mogo Creek",2775,295,251,2026-07-01T02:02:09.916Z,sales-nsw
mogood-nsw-2538,"Mogood",2538,380,323,2026-07-01T02:02:09.916Z,rental-nsw
mollyan-nsw-2842,"Mollyan",2842,200,127,2026-07-01T02:02:09.916Z,rental-nsw
monak-nsw-2738,"Monak",2738,250,110,2026-07-01T02:02:09.916Z,sales-nsw
monga-nsw-2622,"Monga",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
mongarlowe-nsw-2622,"Mongarlowe",2622,350,240,2026-07-01T02:02:09.916Z,sales-nsw
monia-gap-nsw-2675,"Monia Gap",2675,220,187,2026-07-01T02:02:09.916Z,rental-nsw
monkerai-nsw-2415,"Monkerai",2415,220,220,2026-07-01T02:02:09.916Z,sales-nsw
mookima-wybra-nsw-2469,"Mookima Wybra",2469,240,100,2026-07-01T02:02:09.916Z,rental-nsw
moolpa-nsw-2734,"Moolpa",2734,275,234,2026-07-01T02:02:09.916Z,rental-nsw
moombooldool-nsw-2665,"Moombooldool",2665,150,80,2026-07-01T02:02:09.916Z,rental-nsw
moona-plains-nsw-2354,"Moona Plains",2354,200,170,2026-07-01T02:02:09.916Z,rental-nsw
moonbi-nsw-2353,"Moonbi",2353,220,220,2026-07-01T02:02:09.916Z,sales-nsw
moonem-nsw-2472,"Moonem",2472,300,255,2026-07-01T02:02:09.916Z,rental-nsw
mooney-mooney-nsw-2083,"Mooney Mooney",2083,429,300,2026-07-01T02:02:09.916Z,sales-nsw
moonpar-nsw-2453,"Moonpar",2453,280,325,2026-07-01T02:02:09.916Z,rental-nsw
moorara-nsw-2648,"Moorara",2648,200,170,2026-07-01T02:02:09.916Z,rental-nsw
moorbel-nsw-2804,"Moorbel",2804,220,210,2026-07-01T02:02:09.916Z,sales-nsw
morning-bay-nsw-2105,"Morning Bay",2105,595,215,2026-07-01T02:02:09.916Z,rental-nsw
mororo-nsw-2469,"Mororo",2469,240,420,2026-07-01T02:02:09.916Z,sales-nsw
morton-nsw-2538,"Morton",2538,380,480,2026-07-01T02:02:09.916Z,sales-nsw
mossgiel-nsw-2878,"Mossgiel",2878,150,128,2026-07-01T02:02:09.916Z,rental-nsw
moto-nsw-2426,"Moto",2426,300,300,2026-07-01T02:02:09.916Z,rental-nsw
moulamein-nsw-2733,"Moulamein",2733,150,150,2026-07-01T02:02:09.916Z,sales-nsw
mount-adrah-nsw-2729,"Mount Adrah",2729,200,260,2026-07-01T02:02:09.916Z,rental-nsw
mountain-creek-nsw-2644,"Mountain Creek",2644,200,280,2026-07-01T02:02:09.916Z,rental-nsw
mount-cooper-nsw-2631,"Mount Cooper",2631,260,221,2026-07-01T02:02:09.916Z,rental-nsw
mount-crystal-nsw-2665,"Mount Crystal",2665,150,128,2026-07-01T02:02:09.916Z,rental-nsw
mount-darragh-nsw-2632,"Mount Darragh",2632,200,140,2026-07-01T02:02:09.916Z,rental-nsw
mount-george-nsw-2424,"Mount George",2424,235,245,2026-07-01T02:02:09.916Z,sales-nsw
mount-hope-nsw-2877,"Mount Hope",2877,200,170,2026-07-01T02:02:09.916Z,rental-nsw
mount-horeb-nsw-2729,"Mount Horeb",2729,200,650,2026-07-01T02:02:09.916Z,sales-nsw
mount-irvine-nsw-2786,"Mount Irvine",2786,380,323,2026-07-01T02:02:09.916Z,sales-nsw
mount-kuring-gai-nsw-2080,"Mount Kuring-Gai",2080,568,568,2026-07-01T02:02:09.916Z,sales-nsw
mount-marsden-nsw-2849,"Mount Marsden",2849,270,250,2026-07-01T02:02:09.916Z,sales-nsw
mount-marsh-nsw-2469,"Mount Marsh",2469,240,204,2026-07-01T02:02:09.916Z,rental-nsw
mount-mcdonald-nsw-2793,"Mount Mcdonald",2793,185,157,2026-07-01T02:02:09.916Z,rental-nsw
mount-rivers-nsw-2311,"Mount Rivers",2311,270,185,2026-07-01T02:02:09.916Z,rental-nsw
mount-tenandra-nsw-2828,"Mount Tenandra",2828,160,136,2026-07-01T02:02:09.916Z,rental-nsw
mount-victoria-nsw-2786,"Mount Victoria",2786,380,380,2026-07-01T02:02:09.916Z,sales-nsw
mount-wilson-nsw-2786,"Mount Wilson",2786,380,323,2026-07-01T02:02:09.916Z,sales-nsw
mourquong-nsw-2648,"Mourquong",2648,200,188,2026-07-01T02:02:09.916Z,rental-nsw
mourquong-nsw-2739,"Mourquong",2739,203,188,2026-07-01T02:02:09.916Z,rental-nsw
muldiva-nsw-2453,"Muldiva",2453,280,238,2026-07-01T02:02:09.916Z,rental-nsw
mulgowrie-nsw-2583,"Mulgowrie",2583,270,230,2026-07-01T02:02:09.916Z,rental-nsw
mulguthrie-nsw-2877,"Mulguthrie",2877,200,170,2026-07-01T02:02:09.916Z,rental-nsw
muli-muli-nsw-2476,"Muli Muli",2476,200,125,2026-07-01T02:02:09.916Z,rental-nsw
mullaley-nsw-2379,"Mullaley",2379,200,250,2026-07-01T02:02:09.916Z,sales-nsw
mulla-nsw-2825,"Mulla",2825,200,170,2026-07-01T02:02:09.916Z,rental-nsw
mullengandra-nsw-2644,"Mullengandra",2644,200,175,2026-07-01T02:02:09.916Z,sales-nsw
mullengudgery-nsw-2825,"Mullengudgery",2825,200,125,2026-07-01T02:02:09.916Z,rental-nsw
mulloon-nsw-2622,"Mulloon",2622,350,405,2026-07-01T02:02:09.916Z,rental-nsw
mulwala-nsw-2647,"Mulwala",2647,270,270,2026-07-01T02:02:09.916Z,sales-nsw
mummulgum-nsw-2469,"Mummulgum",2469,240,225,2026-07-01T02:02:09.916Z,rental-nsw
mundarlo-nsw-2729,"Mundarlo",2729,200,30,2026-07-01T02:02:09.916Z,rental-nsw
mungery-nsw-2869,"Mungery",2869,195,166,2026-07-01T02:02:09.916Z,rental-nsw
mungindi-nsw-2406,"Mungindi",2406,170,170,2026-07-01T02:02:09.916Z,sales-nsw
mungle-nsw-2408,"Mungle",2408,140,119,2026-07-01T02:02:09.916Z,rental-nsw
mungo-nsw-2715,"Mungo",2715,200,170,2026-07-01T02:02:09.916Z,rental-nsw
munyabla-nsw-2658,"Munyabla",2658,200,185,2026-07-01T02:02:09.916Z,rental-nsw
munyang-nsw-2624,"Munyang",2624,252,214,2026-07-01T02:02:09.916Z,rental-nsw
murga-nsw-2864,"Murga",2864,265,225,2026-07-01T02:02:09.916Z,rental-nsw
muriel-nsw-2831,"Muriel",2831,250,213,2026-07-01T02:02:09.916Z,rental-nsw
murrawombie-nsw-2825,"Murrawombie",2825,200,10,2026-07-01T02:02:09.916Z,rental-nsw
murray-downs-nsw-2734,"Murray Downs",2734,275,370,2026-07-01T02:02:09.916Z,sales-nsw
murrengenburg-nsw-2622,"Murrengenburg",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
murrin-bridge-nsw-2672,"Murrin Bridge",2672,160,150,2026-07-01T02:02:09.916Z,rental-nsw
murringo-nsw-2586,"Murringo",2586,240,245,2026-07-01T02:02:09.916Z,sales-nsw
murrumbo-nsw-2849,"Murrumbo",2849,270,230,2026-07-01T02:02:09.916Z,rental-nsw
murrumburrah-nsw-2587,"Murrumburrah",2587,220,250,2026-07-01T02:02:09.916Z,sales-nsw
murrurundi-nsw-2338,"Murrurundi",2338,250,250,2026-07-01T02:02:09.916Z,sales-nsw
muttama-nsw-2722,"Muttama",2722,220,245,2026-07-01T02:02:09.916Z,rental-nsw
myall-creek-nsw-2403,"Myall Creek",2403,200,170,2026-07-01T02:02:09.916Z,sales-nsw
myall-park-nsw-2681,"Myall Park",2681,250,250,2026-07-01T02:02:09.916Z,sales-nsw
myrtle-creek-nsw-2469,"Myrtle Creek",2469,240,290,2026-07-01T02:02:09.916Z,rental-nsw
nabiac-nsw-2312,"Nabiac",2312,330,330,2026-07-01T02:02:09.916Z,sales-nsw
nacurrie-nsw-2734,"Nacurrie",2734,275,234,2026-07-01T02:02:09.916Z,rental-nsw
namoi-river-nsw-2346,"Namoi River",2346,260,370,2026-07-01T02:02:09.916Z,rental-nsw
nanami-nsw-2806,"Nanami",2806,210,179,2026-07-01T02:02:09.916Z,rental-nsw
nangus-nsw-2722,"Nangus",2722,220,179,2026-07-01T02:02:09.916Z,sales-nsw
napier-lane-nsw-2379,"Napier Lane",2379,200,170,2026-07-01T02:02:09.916Z,rental-nsw
naradhan-nsw-2669,"Naradhan",2669,100,35,2026-07-01T02:02:09.916Z,rental-nsw
narran-lake-nsw-2839,"Narran Lake",2839,150,128,2026-07-01T02:02:09.916Z,rental-nsw
narrawa-nsw-2583,"Narrawa",2583,270,150,2026-07-01T02:02:09.916Z,sales-nsw
nea-nsw-2381,"Nea",2381,250,213,2026-07-01T02:02:09.916Z,rental-nsw
nebea-nsw-2829,"Nebea",2829,190,175,2026-07-01T02:02:09.916Z,rental-nsw
neilrex-nsw-2831,"Neilrex",2831,250,155,2026-07-01T02:02:09.916Z,rental-nsw
nelungaloo-nsw-2876,"Nelungaloo",2876,200,100,2026-07-01T02:02:09.916Z,rental-nsw
neringla-nsw-2622,"Neringla",2622,350,298,2026-07-01T02:02:09.916Z,sales-nsw
nerriga-nsw-2622,"Nerriga",2622,350,200,2026-07-01T02:02:09.916Z,sales-nsw
nerrigundah-nsw-2545,"Nerrigundah",2545,300,150,2026-07-01T02:02:09.916Z,sales-nsw
never-never-nsw-2453,"Never Never",2453,280,238,2026-07-01T02:02:09.916Z,rental-nsw
nevertire-nsw-2831,"Nevertire",2831,250,165,2026-07-01T02:02:09.916Z,rental-nsw
new-italy-nsw-2472,"New Italy",2472,300,230,2026-07-01T02:02:09.916Z,sales-nsw
new-mexico-nsw-2346,"New Mexico",2346,260,250,2026-07-01T02:02:09.916Z,sales-nsw
new-mollyan-nsw-2842,"New Mollyan",2842,200,170,2026-07-01T02:02:09.916Z,rental-nsw
niangala-nsw-2354,"Niangala",2354,200,80,2026-07-01T02:02:09.916Z,rental-nsw
niemur-nsw-2733,"Niemur",2733,150,100,2026-07-01T02:02:09.916Z,rental-nsw
nimmitabel-nsw-2631,"Nimmitabel",2631,260,260,2026-07-01T02:02:09.916Z,sales-nsw
nombi-nsw-2379,"Nombi",2379,200,350,2026-07-01T02:02:09.916Z,rental-nsw
noorong-nsw-2732,"Noorong",2732,180,153,2026-07-01T02:02:09.916Z,rental-nsw
nooroo-nsw-2415,"Nooroo",2415,220,187,2026-07-01T02:02:09.916Z,sales-nsw
northangera-nsw-2622,"Northangera",2622,350,550,2026-07-01T02:02:09.916Z,rental-nsw
north-bourke-nsw-2840,"North Bourke",2840,180,200,2026-07-01T02:02:09.916Z,sales-nsw
north-dorrigo-nsw-2453,"North Dorrigo",2453,280,300,2026-07-01T02:02:09.916Z,sales-nsw
north-star-nsw-2408,"North Star",2408,140,140,2026-07-01T02:02:09.916Z,sales-nsw
north-sydney-nsw-2055,"North Sydney",2055,575,575,2026-07-01T02:02:09.916Z,rental-nsw
north-tumbulgum-nsw-2490,"North Tumbulgum",2490,350,275,2026-07-01T02:02:09.916Z,sales-nsw
north-woodburn-nsw-2471,"North Woodburn",2471,300,375,2026-07-01T02:02:09.916Z,sales-nsw
north-yalgogrin-nsw-2669,"North Yalgogrin",2669,100,111,2026-07-01T02:02:09.916Z,rental-nsw
north-yeoval-nsw-2868,"North Yeoval",2868,195,170,2026-07-01T02:02:09.916Z,rental-nsw
nowendoc-nsw-2354,"Nowendoc",2354,200,320,2026-07-01T02:02:09.916Z,rental-nsw
nowley-nsw-2386,"Nowley",2386,110,45,2026-07-01T02:02:09.916Z,rental-nsw
nubba-nsw-2587,"Nubba",2587,220,200,2026-07-01T02:02:09.916Z,rental-nsw
nubingerie-nsw-2831,"Nubingerie",2831,250,213,2026-07-01T02:02:09.916Z,rental-nsw
nullo-mountain-nsw-2849,"Nullo Mountain",2849,270,230,2026-07-01T02:02:09.916Z,sales-nsw
number-one-nsw-2424,"Number One",2424,235,200,2026-07-01T02:02:09.916Z,sales-nsw
nungar-nsw-2629,"Nungar",2629,285,242,2026-07-01T02:02:09.916Z,rental-nsw
nungatta-nsw-2632,"Nungatta",2632,200,170,2026-07-01T02:02:09.916Z,rental-nsw
nymagee-nsw-2831,"Nymagee",2831,250,60,2026-07-01T02:02:09.916Z,rental-nsw
nyngan-nsw-2825,"Nyngan",2825,200,200,2026-07-01T02:02:09.916Z,sales-nsw
nyrang-creek-nsw-2804,"Nyrang Creek",2804,220,150,2026-07-01T02:02:09.916Z,rental-nsw
oallen-nsw-2622,"Oallen",2622,350,215,2026-07-01T02:02:09.916Z,sales-nsw
obley-nsw-2868,"Obley",2868,195,100,2026-07-01T02:02:09.916Z,sales-nsw
old-adaminaby-nsw-2629,"Old Adaminaby",2629,285,285,2026-07-01T02:02:09.916Z,rental-nsw
old-bonalbo-nsw-2469,"Old Bonalbo",2469,240,170,2026-07-01T02:02:09.916Z,sales-nsw
old-koreelah-nsw-2476,"Old Koreelah",2476,200,170,2026-07-01T02:02:09.916Z,rental-nsw
old-mill-nsw-2369,"Old Mill",2369,180,210,2026-07-01T02:02:09.916Z,rental-nsw
olinda-nsw-2849,"Olinda",2849,270,230,2026-07-01T02:02:09.916Z,rental-nsw
one-tree-nsw-2711,"One Tree",2711,175,149,2026-07-01T02:02:09.916Z,rental-nsw
oolong-nsw-2581,"Oolong",2581,300,285,2026-07-01T02:02:09.916Z,rental-nsw
ootha-nsw-2875,"Ootha",2875,160,213,2026-07-01T02:02:09.916Z,rental-nsw
oranmeir-nsw-2622,"Oranmeir",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
orchard-hills-nsw-2748,"Orchard Hills",2748,450,450,2026-07-01T02:02:09.916Z,sales-nsw
osborne-nsw-2656,"Osborne",2656,194,165,2026-07-01T02:02:09.916Z,rental-nsw
oxley-nsw-2711,"Oxley",2711,175,149,2026-07-01T02:02:09.916Z,rental-nsw
oyster-bay-nsw-2225,"Oyster Bay",2225,655,620,2026-07-01T02:02:09.916Z,sales-nsw
paddys-flat-nsw-2469,"Paddys Flat",2469,240,204,2026-07-01T02:02:09.916Z,rental-nsw
paddys-flat-nsw-2632,"Paddys Flat",2632,200,170,2026-07-01T02:02:09.916Z,rental-nsw
pagans-flat-nsw-2469,"Pagans Flat",2469,240,204,2026-07-01T02:02:09.916Z,rental-nsw
pages-river-nsw-2338,"Pages River",2338,250,213,2026-07-01T02:02:09.916Z,rental-nsw
palarang-nsw-2632,"Palarang",2632,200,205,2026-07-01T02:02:09.916Z,rental-nsw
palerang-nsw-2622,"Palerang",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
palinyewah-nsw-2648,"Palinyewah",2648,200,170,2026-07-01T02:02:09.916Z,rental-nsw
pallal-nsw-2404,"Pallal",2404,200,150,2026-07-01T02:02:09.916Z,rental-nsw
pallamallawa-nsw-2399,"Pallamallawa",2399,190,200,2026-07-01T02:02:09.916Z,sales-nsw
pan-ban-nsw-2648,"Pan Ban",2648,200,170,2026-07-01T02:02:09.916Z,rental-nsw
pangee-nsw-2825,"Pangee",2825,200,170,2026-07-01T02:02:09.916Z,rental-nsw
para-nsw-2648,"Para",2648,200,170,2026-07-01T02:02:09.916Z,rental-nsw
paringi-nsw-2738,"Paringi",2738,250,120,2026-07-01T02:02:09.916Z,rental-nsw
paringi-nsw-3500,"Paringi",3500,120,120,2026-07-01T02:02:09.916Z,rental-nsw
parraweena-nsw-2339,"Parraweena",2339,190,62,2026-07-01T02:02:09.916Z,rental-nsw
paterson-nsw-2421,"Paterson",2421,300,300,2026-07-01T02:02:09.916Z,sales-nsw
peacock-creek-nsw-2469,"Peacock Creek",2469,240,465,2026-07-01T02:02:09.916Z,rental-nsw
peak-hill-nsw-2869,"Peak Hill",2869,195,185,2026-07-01T02:02:09.916Z,sales-nsw
peelwood-nsw-2583,"Peelwood",2583,270,217,2026-07-01T02:02:09.916Z,sales-nsw
pejar-nsw-2583,"Pejar",2583,270,300,2026-07-01T02:02:09.916Z,sales-nsw
penarie-nsw-2715,"Penarie",2715,200,170,2026-07-01T02:02:09.916Z,rental-nsw
perekerten-nsw-2733,"Perekerten",2733,150,128,2026-07-01T02:02:09.916Z,rental-nsw
perisher-valley-nsw-2624,"Perisher Valley",2624,252,403,2026-07-01T02:02:09.916Z,rental-nsw
perrys-crossing-nsw-2775,"Perrys Crossing",2775,295,251,2026-07-01T02:02:09.916Z,rental-nsw
piallaway-nsw-2342,"Piallaway",2342,255,144,2026-07-01T02:02:09.916Z,rental-nsw
pikapene-nsw-2469,"Pikapene",2469,240,204,2026-07-01T02:02:09.916Z,rental-nsw
pillar-valley-nsw-2462,"Pillar Valley",2462,280,250,2026-07-01T02:02:09.916Z,sales-nsw
pindaroi-nsw-2361,"Pindaroi",2361,185,175,2026-07-01T02:02:09.916Z,sales-nsw
pine-camp-nsw-2648,"Pine Camp",2648,200,170,2026-07-01T02:02:09.916Z,rental-nsw
pine-clump-nsw-2831,"Pine Clump",2831,250,213,2026-07-01T02:02:09.916Z,rental-nsw
pine-grove-nsw-2829,"Pine Grove",2829,190,162,2026-07-01T02:02:09.916Z,rental-nsw
piney-range-nsw-2810,"Piney Range",2810,200,250,2026-07-01T02:02:09.916Z,rental-nsw
pinnacle-nsw-2810,"Pinnacle",2810,200,150,2026-07-01T02:02:09.916Z,rental-nsw
pinnacle-swamp-nsw-2849,"Pinnacle Swamp",2849,270,230,2026-07-01T02:02:09.916Z,rental-nsw
pipers-flat-nsw-2847,"Pipers Flat",2847,250,213,2026-07-01T02:02:09.916Z,rental-nsw
pleasant-hills-nsw-2658,"Pleasant Hills",2658,200,150,2026-07-01T02:02:09.916Z,rental-nsw
pleasure-point-nsw-2172,"Pleasure Point",2172,369,500,2026-07-01T02:02:09.916Z,sales-nsw
pomona-nsw-2648,"Pomona",2648,200,145,2026-07-01T02:02:09.916Z,sales-nsw
ponto-nsw-2831,"Ponto",2831,250,200,2026-07-01T02:02:09.916Z,rental-nsw
pooncarie-nsw-2648,"Pooncarie",2648,200,205,2026-07-01T02:02:09.916Z,sales-nsw
porters-creek-nsw-2538,"Porters Creek",2538,380,323,2026-07-01T02:02:09.916Z,rental-nsw
portland-nsw-2847,"Portland",2847,250,250,2026-07-01T02:02:09.916Z,sales-nsw
potato-point-nsw-2545,"Potato Point",2545,300,340,2026-07-01T02:02:09.916Z,sales-nsw
premer-nsw-2381,"Premer",2381,250,210,2026-07-01T02:02:09.916Z,sales-nsw
pretty-gully-nsw-2469,"Pretty Gully",2469,240,204,2026-07-01T02:02:09.916Z,rental-nsw
providence-portal-nsw-2629,"Providence Portal",2629,285,242,2026-07-01T02:02:09.916Z,rental-nsw
prunevale-nsw-2587,"Prunevale",2587,220,187,2026-07-01T02:02:09.916Z,rental-nsw
pullabooka-nsw-2810,"Pullabooka",2810,200,240,2026-07-01T02:02:09.916Z,rental-nsw
pullaming-nsw-2381,"Pullaming",2381,250,213,2026-07-01T02:02:09.916Z,rental-nsw
purlewaugh-nsw-2357,"Purlewaugh",2357,206,170,2026-07-01T02:02:09.916Z,sales-nsw
pyangle-nsw-2849,"Pyangle",2849,270,320,2026-07-01T02:02:09.916Z,rental-nsw
quambone-nsw-2831,"Quambone",2831,250,80,2026-07-01T02:02:09.916Z,sales-nsw
quanda-nsw-2828,"Quanda",2828,160,136,2026-07-01T02:02:09.916Z,rental-nsw
quandary-nsw-2665,"Quandary",2665,150,125,2026-07-01T02:02:09.916Z,rental-nsw
quandialla-nsw-2721,"Quandialla",2721,140,140,2026-07-01T02:02:09.916Z,sales-nsw
quidong-nsw-2632,"Quidong",2632,200,200,2026-07-01T02:02:09.916Z,rental-nsw
quiera-nsw-2622,"Quiera",2622,350,298,2026-07-01T02:02:09.916Z,rental-nsw
rankins-springs-nsw-2669,"Rankins Springs",2669,100,143,2026-07-01T02:02:09.916Z,sales-nsw
rannock-nsw-2701,"Rannock",2701,265,192,2026-07-01T02:02:09.916Z,rental-nsw
rappville-nsw-2469,"Rappville",2469,240,225,2026-07-01T02:02:09.916Z,sales-nsw
reedy-creek-nsw-2849,"Reedy Creek",2849,270,210,2026-07-01T02:02:09.916Z,rental-nsw
reidsdale-nsw-2622,"Reidsdale",2622,350,300,2026-07-01T02:02:09.916Z,sales-nsw
reids-flat-nsw-2586,"Reids Flat",2586,240,240,2026-07-01T02:02:09.916Z,rental-nsw
reno-nsw-2722,"Reno",2722,220,220,2026-07-01T02:02:09.916Z,rental-nsw
retreat-nsw-2355,"Retreat",2355,300,255,2026-07-01T02:02:09.916Z,sales-nsw
rileys-hill-nsw-2472,"Rileys Hill",2472,300,360,2026-07-01T02:02:09.916Z,sales-nsw
riverina-mc-nsw-2678,"Riverina Mc",2678,315,268,2026-07-01T02:02:09.916Z,rental-nsw
riverina-msc-nsw-2678,"Riverina Msc",2678,315,268,2026-07-01T02:02:09.916Z,rental-nsw
rocks-crossing-nsw-2424,"Rocks Crossing",2424,235,200,2026-07-01T02:02:09.916Z,rental-nsw
rockton-nsw-2632,"Rockton",2632,200,50,2026-07-01T02:02:09.916Z,rental-nsw
rocky-creek-nsw-2371,"Rocky Creek",2371,163,139,2026-07-01T02:02:09.916Z,rental-nsw
rocky-glen-nsw-2357,"Rocky Glen",2357,206,175,2026-07-01T02:02:09.916Z,sales-nsw
rollands-plains-nsw-2441,"Rollands Plains",2441,290,300,2026-07-01T02:02:09.916Z,rental-nsw
ropers-road-nsw-2395,"Ropers Road",2395,150,128,2026-07-01T02:02:09.916Z,rental-nsw
roseberg-nsw-2793,"Roseberg",2793,185,60,2026-07-01T02:02:09.916Z,sales-nsw
rosemeath-nsw-2632,"Rosemeath",2632,200,400,2026-07-01T02:02:09.916Z,rental-nsw
rossglen-nsw-2439,"Rossglen",2439,350,300,2026-07-01T02:02:09.916Z,rental-nsw
rossgole-nsw-2336,"Rossgole",2336,270,7,2026-07-01T02:02:09.916Z,rental-nsw
roto-nsw-2675,"Roto",2675,220,200,2026-07-01T02:02:09.916Z,rental-nsw
rouchel-brook-nsw-2336,"Rouchel Brook",2336,270,243,2026-07-01T02:02:09.916Z,rental-nsw
rouchel-nsw-2336,"Rouchel",2336,270,343,2026-07-01T02:02:09.916Z,rental-nsw
round-swamp-nsw-2846,"Round Swamp",2846,230,196,2026-07-01T02:02:09.916Z,sales-nsw
rowena-nsw-2387,"Rowena",2387,50,50,2026-07-01T02:02:09.916Z,rental-nsw
ruby-creek-nsw-4380,"Ruby Creek",4380,250,340,2026-07-01T02:02:09.916Z,sales-nsw
rufus-nsw-2648,"Rufus",2648,200,30,2026-07-01T02:02:09.916Z,sales-nsw
rufus-river-nsw-2648,"Rufus River",2648,200,170,2026-07-01T02:02:09.916Z,rental-nsw
rugby-nsw-2583,"Rugby",2583,270,105,2026-07-01T02:02:09.916Z,sales-nsw
rushes-creek-nsw-2346,"Rushes Creek",2346,260,190,2026-07-01T02:02:09.916Z,sales-nsw
ryan-nsw-2658,"Ryan",2658,200,69,2026-07-01T02:02:09.916Z,rental-nsw
rye-park-nsw-2586,"Rye Park",2586,240,170,2026-07-01T02:02:09.916Z,rental-nsw
rylstone-nsw-2849,"Rylstone",2849,270,280,2026-07-01T02:02:09.916Z,sales-nsw
sandilands-nsw-2469,"Sandilands",2469,240,200,2026-07-01T02:02:09.916Z,sales-nsw
sandy-creek-nsw-2338,"Sandy Creek",2338,250,213,2026-07-01T02:02:09.916Z,sales-nsw
sandy-gully-nsw-2729,"Sandy Gully",2729,200,170,2026-07-01T02:02:09.916Z,rental-nsw
