slug,name,postcode,medianRentHouse,medianRentUnit,rentalUpdatedAt,statsSource
strath-creek-vic-3658,"Strath Creek",3658,310,250,2026-05-03T06:36:43.056Z,rental-vic
strathdale-vic-3550,"Strathdale",3550,285,300,2026-05-03T06:36:43.056Z,sales-vic
strathdownie-vic-3312,"Strathdownie",3312,120,50,2026-05-03T06:36:43.056Z,rental-vic
strathewen-vic-3099,"Strathewen",3099,391,351,2026-05-03T06:36:43.056Z,rental-vic
strathfieldsaye-vic-3551,"Strathfieldsaye",3551,360,400,2026-05-03T06:36:43.056Z,sales-vic
strathkellar-vic-3301,"Strathkellar",3301,200,180,2026-05-03T06:36:43.056Z,rental-vic
strathlea-vic-3364,"Strathlea",3364,207,135,2026-05-03T06:36:43.056Z,rental-vic
strathmerton-vic-3641,"Strathmerton",3641,210,210,2026-05-03T06:36:43.056Z,sales-vic
strathmore-heights-vic-3041,"Strathmore Heights",3041,391,448,2026-05-03T06:36:43.056Z,sales-vic
strathmore-vic-3041,"Strathmore",3041,391,332,2026-05-03T06:36:43.056Z,sales-vic
strathtulloh-vic-3338,"Strathtulloh",3338,341,380,2026-05-03T06:36:43.056Z,sales-vic
streatham-vic-3351,"Streatham",3351,280,150,2026-05-03T06:36:43.056Z,rental-vic
strzelecki-vic-3950,"Strzelecki",3950,270,230,2026-05-03T06:36:43.056Z,rental-vic
stuart-mill-vic-3477,"Stuart Mill",3477,180,205,2026-05-03T06:36:43.056Z,rental-vic
stuart-mill-vic-3478,"Stuart Mill",3478,185,205,2026-05-03T06:36:43.056Z,rental-vic
studfield-vic-3152,"Studfield",3152,431,366,2026-05-03T06:36:43.056Z,sales-vic
sugarloaf-creek-vic-3658,"Sugarloaf Creek",3658,310,200,2026-05-03T06:36:43.056Z,rental-vic
sugarloaf-creek-vic-3659,"Sugarloaf Creek",3659,263,200,2026-05-03T06:36:43.056Z,rental-vic
sugarloaf-vic-3221,"Sugarloaf",3221,370,315,2026-05-03T06:36:43.056Z,rental-vic
sugarloaf-vic-3234,"Sugarloaf",3234,301,256,2026-05-03T06:36:43.056Z,rental-vic
suggan-buggan-vic-3885,"Suggan Buggan",3885,230,175,2026-05-03T06:36:43.056Z,rental-vic
sulky-vic-3352,"Sulky",3352,322,203,2026-05-03T06:36:43.056Z,rental-vic
summerfield-vic-3570,"Summerfield",3570,230,196,2026-05-03T06:36:43.056Z,rental-vic
summerlands-vic-3922,"Summerlands",3922,330,281,2026-05-03T06:36:43.056Z,rental-vic
sumner-vic-3057,"Sumner",3057,421,358,2026-05-03T06:36:43.056Z,rental-vic
sunday-creek-vic-3658,"Sunday Creek",3658,310,270,2026-05-03T06:36:43.056Z,rental-vic
sunderland-bay-vic-3922,"Sunderland Bay",3922,330,316,2026-05-03T06:36:43.056Z,sales-vic
sunnycliffs-vic-3496,"Sunnycliffs",3496,235,200,2026-05-03T06:36:43.056Z,sales-vic
sunset-strip-vic-3922,"Sunset Strip",3922,330,281,2026-05-03T06:36:43.056Z,sales-vic
sunshine-north-vic-3020,"Sunshine North",3020,340,341,2026-05-03T06:36:43.056Z,sales-vic
sunshine-west-vic-3020,"Sunshine West",3020,340,346,2026-05-03T06:36:43.056Z,sales-vic
surf-beach-vic-3922,"Surf Beach",3922,330,281,2026-05-03T06:36:43.056Z,sales-vic
surrey-hills-north-vic-3127,"Surrey Hills North",3127,461,392,2026-05-03T06:36:43.056Z,rental-vic
surrey-hills-south-vic-3125,"Surrey Hills South",3125,411,349,2026-05-03T06:36:43.056Z,rental-vic
sutherlands-creek-vic-3331,"Sutherlands Creek",3331,390,175,2026-05-03T06:36:43.056Z,rental-vic
sutherland-vic-3477,"Sutherland",3477,180,153,2026-05-03T06:36:43.056Z,rental-vic
sutherland-vic-3478,"Sutherland",3478,185,157,2026-05-03T06:36:43.056Z,rental-vic
sutton-grange-vic-3448,"Sutton Grange",3448,263,275,2026-05-03T06:36:43.056Z,rental-vic
sutton-vic-3530,"Sutton",3530,55,47,2026-05-03T06:36:43.056Z,rental-vic
swan-bay-vic-3225,"Swan Bay",3225,400,340,2026-05-03T06:36:43.056Z,rental-vic
swan-hill-pioneer-vic-3585,"Swan Hill Pioneer",3585,235,200,2026-05-03T06:36:43.056Z,rental-vic
swan-hill-west-vic-3585,"Swan Hill West",3585,235,200,2026-05-03T06:36:43.056Z,rental-vic
swan-island-vic-3225,"Swan Island",3225,400,340,2026-05-03T06:36:43.056Z,rental-vic
swan-marsh-vic-3249,"Swan Marsh",3249,250,200,2026-05-03T06:36:43.056Z,rental-vic
swanpool-vic-3673,"Swanpool",3673,200,220,2026-05-03T06:36:43.056Z,rental-vic
swan-reach-vic-3903,"Swan Reach",3903,210,179,2026-05-03T06:36:43.056Z,sales-vic
swanwater-vic-3477,"Swanwater",3477,180,153,2026-05-03T06:36:43.056Z,rental-vic
swanwater-vic-3478,"Swanwater",3478,185,157,2026-05-03T06:36:43.056Z,rental-vic
swanwater-west-vic-3480,"Swanwater West",3480,180,100,2026-05-03T06:36:43.056Z,rental-vic
swifts-creek-vic-3896,"Swifts Creek",3896,120,120,2026-05-03T06:36:43.056Z,rental-vic
sylvaterre-vic-3575,"Sylvaterre",3575,160,150,2026-05-03T06:36:43.056Z,rental-vic
sylvester-vic-3072,"Sylvester",3072,392,333,2026-05-03T06:36:43.056Z,rental-vic
syndal-vic-3149,"Syndal",3149,476,405,2026-05-03T06:36:43.056Z,sales-vic
tabberabbera-vic-3875,"Tabberabbera",3875,280,238,2026-05-03T06:36:43.056Z,rental-vic
tabilk-vic-3607,"Tabilk",3607,207,207,2026-05-03T06:36:43.056Z,rental-vic
tabor-vic-3289,"Tabor",3289,180,230,2026-05-03T06:36:43.056Z,rental-vic
taggerty-vic-3714,"Taggerty",3714,250,250,2026-05-03T06:36:43.056Z,rental-vic
tahara-bridge-vic-3315,"Tahara Bridge",3315,145,300,2026-05-03T06:36:43.056Z,rental-vic
tahara-vic-3301,"Tahara",3301,200,200,2026-05-03T06:36:43.056Z,rental-vic
tahara-west-vic-3310,"Tahara West",3310,100,85,2026-05-03T06:36:43.056Z,rental-vic
talbot-vic-3371,"Talbot",3371,190,162,2026-05-03T06:36:43.056Z,rental-vic
talgarno-vic-3691,"Talgarno",3691,340,208,2026-05-03T06:36:43.056Z,rental-vic
tallandoon-vic-3701,"Tallandoon",3701,190,100,2026-05-03T06:36:43.056Z,rental-vic
tallangatta-east-vic-3700,"Tallangatta East",3700,240,204,2026-05-03T06:36:43.056Z,rental-vic
tallangatta-south-vic-3701,"Tallangatta South",3701,190,150,2026-05-03T06:36:43.056Z,rental-vic
tallangatta-valley-vic-3701,"Tallangatta Valley",3701,190,241,2026-05-03T06:36:43.056Z,rental-vic
tallangatta-vic-3700,"Tallangatta",3700,240,240,2026-05-03T06:36:43.056Z,sales-vic
tallarook-vic-3659,"Tallarook",3659,263,263,2026-05-03T06:36:43.056Z,rental-vic
tallygaroopna-vic-3634,"Tallygaroopna",3634,230,285,2026-05-03T06:36:43.056Z,rental-vic
tamboon-vic-3890,"Tamboon",3890,122,104,2026-05-03T06:36:43.056Z,rental-vic
tamboritha-vic-3858,"Tamboritha",3858,216,184,2026-05-03T06:36:43.056Z,rental-vic
tambo-upper-vic-3885,"Tambo Upper",3885,230,268,2026-05-03T06:36:43.056Z,rental-vic
taminick-vic-3675,"Taminick",3675,250,300,2026-05-03T06:36:43.056Z,rental-vic
tamleugh-north-vic-3669,"Tamleugh North",3669,250,213,2026-05-03T06:36:43.056Z,rental-vic
tamleugh-vic-3669,"Tamleugh",3669,250,213,2026-05-03T06:36:43.056Z,rental-vic
tamleugh-west-vic-3631,"Tamleugh West",3631,350,298,2026-05-03T06:36:43.056Z,rental-vic
tandarook-vic-3260,"Tandarook",3260,230,250,2026-05-03T06:36:43.056Z,rental-vic
tandarra-vic-3571,"Tandarra",3571,100,85,2026-05-03T06:36:43.056Z,rental-vic
tangambalanga-vic-3691,"Tangambalanga",3691,340,250,2026-05-03T06:36:43.056Z,sales-vic
tanjil-bren-vic-3833,"Tanjil Bren",3833,250,213,2026-05-03T06:36:43.056Z,rental-vic
tanjil-south-vic-3825,"Tanjil South",3825,215,235,2026-05-03T06:36:43.056Z,rental-vic
tanjil-vic-3825,"Tanjil",3825,215,183,2026-05-03T06:36:43.056Z,rental-vic
tankerton-vic-3921,"Tankerton",3921,346,294,2026-05-03T06:36:43.056Z,rental-vic
tantaraboo-vic-3764,"Tantaraboo",3764,338,287,2026-05-03T06:36:43.056Z,rental-vic
tanwood-vic-3478,"Tanwood",3478,185,300,2026-05-03T06:36:43.056Z,rental-vic
tanybryn-vic-3249,"Tanybryn",3249,250,213,2026-05-03T06:36:43.056Z,rental-vic
taradale-vic-3447,"Taradale",3447,277,235,2026-05-03T06:36:43.056Z,rental-vic
tarago-vic-3818,"Tarago",3818,330,281,2026-05-03T06:36:43.056Z,rental-vic
tarcombe-vic-3666,"Tarcombe",3666,250,335,2026-05-03T06:36:43.056Z,rental-vic
tarilta-vic-3451,"Tarilta",3451,305,259,2026-05-03T06:36:43.056Z,rental-vic
taripta-vic-3620,"Taripta",3620,220,187,2026-05-03T06:36:43.056Z,rental-vic
tarnagulla-vic-3551,"Tarnagulla",3551,360,155,2026-05-03T06:36:43.056Z,rental-vic
tarneit-vic-3029,"Tarneit",3029,371,380,2026-05-03T06:36:43.056Z,sales-vic
tarnook-vic-3670,"Tarnook",3670,260,221,2026-05-03T06:36:43.056Z,rental-vic
taroon-vic-3265,"Taroon",3265,200,200,2026-05-03T06:36:43.056Z,rental-vic
tarranyurk-vic-3414,"Tarranyurk",3414,165,135,2026-05-03T06:36:43.056Z,rental-vic
tarra-valley-vic-3971,"Tarra Valley",3971,236,150,2026-05-03T06:36:43.056Z,rental-vic
tarraville-vic-3971,"Tarraville",3971,236,201,2026-05-03T06:36:43.056Z,rental-vic
tarrawarra-vic-3775,"Tarrawarra",3775,380,96,2026-05-03T06:36:43.056Z,rental-vic
tarrawingee-vic-3678,"Tarrawingee",3678,250,250,2026-05-03T06:36:43.056Z,rental-vic
tarrayoukyan-vic-3315,"Tarrayoukyan",3315,145,123,2026-05-03T06:36:43.056Z,rental-vic
tarrengower-vic-3463,"Tarrengower",3463,268,265,2026-05-03T06:36:43.056Z,rental-vic
tarrenlea-vic-3315,"Tarrenlea",3315,145,123,2026-05-03T06:36:43.056Z,rental-vic
tarrington-vic-3301,"Tarrington",3301,200,215,2026-05-03T06:36:43.056Z,rental-vic
tarrone-vic-3283,"Tarrone",3283,263,180,2026-05-03T06:36:43.056Z,rental-vic
tarwin-east-vic-3871,"Tarwin East",3871,258,219,2026-05-03T06:36:43.056Z,rental-vic
tarwin-lower-vic-3956,"Tarwin Lower",3956,265,210,2026-05-03T06:36:43.056Z,rental-vic
tarwin-vic-3956,"Tarwin",3956,265,150,2026-05-03T06:36:43.056Z,rental-vic
tatong-vic-3673,"Tatong",3673,200,200,2026-05-03T06:36:43.056Z,rental-vic
tatura-east-vic-3616,"Tatura East",3616,245,280,2026-05-03T06:36:43.056Z,rental-vic
tatura-vic-3616,"Tatura",3616,245,245,2026-05-03T06:36:43.056Z,sales-vic
tatyoon-vic-3378,"Tatyoon",3378,135,135,2026-05-03T06:36:43.056Z,rental-vic
tawonga-south-vic-3698,"Tawonga South",3698,285,285,2026-05-03T06:36:43.056Z,sales-vic
tawonga-vic-3697,"Tawonga",3697,220,220,2026-05-03T06:36:43.056Z,rental-vic
taylor-bay-vic-3713,"Taylor Bay",3713,250,320,2026-05-03T06:36:43.056Z,rental-vic
taylors-hill-vic-3037,"Taylors Hill",3037,370,420,2026-05-03T06:36:43.056Z,sales-vic
taylors-lakes-vic-3038,"Taylors Lakes",3038,381,411,2026-05-03T06:36:43.056Z,sales-vic
teal-point-vic-3579,"Teal Point",3579,200,100,2026-05-03T06:36:43.056Z,rental-vic
tecoma-vic-3160,"Tecoma",3160,376,348,2026-05-03T06:36:43.056Z,sales-vic
teddywaddy-vic-3525,"Teddywaddy",3525,200,170,2026-05-03T06:36:43.056Z,rental-vic
teddywaddy-vic-3527,"Teddywaddy",3527,150,128,2026-05-03T06:36:43.056Z,rental-vic
teddywaddy-west-vic-3525,"Teddywaddy West",3525,200,100,2026-05-03T06:36:43.056Z,rental-vic
teddywaddy-west-vic-3527,"Teddywaddy West",3527,150,100,2026-05-03T06:36:43.056Z,rental-vic
teesdale-vic-3328,"Teesdale",3328,400,340,2026-05-03T06:36:43.056Z,rental-vic
telangatuk-east-vic-3401,"Telangatuk East",3401,200,80,2026-05-03T06:36:43.056Z,rental-vic
telford-vic-3730,"Telford",3730,290,285,2026-05-03T06:36:43.056Z,rental-vic
telopea-downs-vic-3420,"Telopea Downs",3420,138,160,2026-05-03T06:36:43.056Z,rental-vic
templestowe-lower-vic-3107,"Templestowe Lower",3107,476,475,2026-05-03T06:36:43.056Z,sales-vic
tenby-point-vic-3984,"Tenby Point",3984,300,325,2026-05-03T06:36:43.056Z,rental-vic
tennyson-vic-3572,"Tennyson",3572,250,213,2026-05-03T06:36:43.056Z,rental-vic
terang-vic-3264,"Terang",3264,225,225,2026-05-03T06:36:43.056Z,sales-vic
terip-terip-vic-3719,"Terip Terip",3719,235,250,2026-05-03T06:36:43.056Z,rental-vic
terrappee-vic-3525,"Terrappee",3525,200,170,2026-05-03T06:36:43.056Z,rental-vic
terrick-terrick-east-vic-3573,"Terrick Terrick East",3573,100,85,2026-05-03T06:36:43.056Z,rental-vic
terrick-terrick-vic-3575,"Terrick Terrick",3575,160,136,2026-05-03T06:36:43.056Z,rental-vic
tesbury-vic-3260,"Tesbury",3260,230,200,2026-05-03T06:36:43.056Z,rental-vic
tetoora-road-vic-3821,"Tetoora Road",3821,280,200,2026-05-03T06:36:43.056Z,rental-vic
thalia-vic-3527,"Thalia",3527,150,128,2026-05-03T06:36:43.056Z,rental-vic
thalloo-vic-3825,"Thalloo",3825,215,183,2026-05-03T06:36:43.056Z,rental-vic
thaloo-vic-3825,"Thaloo",3825,215,183,2026-05-03T06:36:43.056Z,rental-vic
the-basin-vic-3154,"The Basin",3154,365,310,2026-05-03T06:36:43.056Z,sales-vic
the-cove-vic-3268,"The Cove",3268,239,100,2026-05-03T06:36:43.056Z,rental-vic
the-fingerboard-vic-3864,"The Fingerboard",3864,190,162,2026-05-03T06:36:43.056Z,rental-vic
the-gurdies-vic-3984,"The Gurdies",3984,300,260,2026-05-03T06:36:43.056Z,rental-vic
the-heart-vic-3851,"The Heart",3851,205,174,2026-05-03T06:36:43.056Z,rental-vic
the-honeysuckles-vic-3851,"The Honeysuckles",3851,205,100,2026-05-03T06:36:43.056Z,rental-vic
the-patch-vic-3792,"The Patch",3792,415,415,2026-05-03T06:36:43.056Z,rental-vic
the-pines-vic-3109,"The Pines",3109,462,393,2026-05-03T06:36:43.056Z,rental-vic
the-settlement-vic-3561,"The Settlement",3561,213,181,2026-05-03T06:36:43.056Z,rental-vic
the-sisters-vic-3265,"The Sisters",3265,200,200,2026-05-03T06:36:43.056Z,rental-vic
thologolong-vic-3691,"Thologolong",3691,340,100,2026-05-03T06:36:43.056Z,rental-vic
thomson-vic-3219,"Thomson",3219,305,259,2026-05-03T06:36:43.056Z,rental-vic
thomson-vic-3825,"Thomson",3825,215,183,2026-05-03T06:36:43.056Z,rental-vic
thoona-vic-3726,"Thoona",3726,231,149,2026-05-03T06:36:43.056Z,rental-vic
thornhill-park-vic-3335,"Thornhill Park",3335,371,380,2026-05-03T06:36:43.056Z,sales-vic
thornton-vic-3712,"Thornton",3712,248,211,2026-05-03T06:36:43.056Z,rental-vic
thorpdale-south-vic-3824,"Thorpdale South",3824,300,160,2026-05-03T06:36:43.056Z,rental-vic
thorpdale-vic-3835,"Thorpdale",3835,250,250,2026-05-03T06:36:43.056Z,rental-vic
thowgla-valley-vic-3707,"Thowgla Valley",3707,200,130,2026-05-03T06:36:43.056Z,rental-vic
three-bridges-vic-3797,"Three Bridges",3797,300,230,2026-05-03T06:36:43.056Z,rental-vic
tidal-river-vic-3960,"Tidal River",3960,236,201,2026-05-03T06:36:43.056Z,rental-vic
timbarra-vic-3885,"Timbarra",3885,230,196,2026-05-03T06:36:43.056Z,rental-vic
timboon-vic-3268,"Timboon",3268,239,260,2026-05-03T06:36:43.056Z,sales-vic
timboon-west-vic-3268,"Timboon West",3268,239,25,2026-05-03T06:36:43.056Z,rental-vic
timmering-vic-3561,"Timmering",3561,213,200,2026-05-03T06:36:43.056Z,rental-vic
timor-vic-3465,"Timor",3465,240,204,2026-05-03T06:36:43.056Z,rental-vic
timor-west-vic-3465,"Timor West",3465,240,300,2026-05-03T06:36:43.056Z,rental-vic
tinamba-vic-3859,"Tinamba",3859,250,237,2026-05-03T06:36:43.056Z,rental-vic
tinamba-west-vic-3859,"Tinamba West",3859,250,250,2026-05-03T06:36:43.056Z,rental-vic
tintaldra-vic-3708,"Tintaldra",3708,250,250,2026-05-03T06:36:43.056Z,rental-vic
tittybong-vic-3542,"Tittybong",3542,168,143,2026-05-03T06:36:43.056Z,rental-vic
titybong-vic-3542,"Titybong",3542,168,143,2026-05-03T06:36:43.056Z,rental-vic
tolmie-vic-3723,"Tolmie",3723,273,300,2026-05-03T06:36:43.056Z,rental-vic
tol-tol-vic-3549,"Tol Tol",3549,214,260,2026-05-03T06:36:43.056Z,rental-vic
tom-groggin-vic-3707,"Tom Groggin",3707,200,170,2026-05-03T06:36:43.056Z,rental-vic
tongala-vic-3621,"Tongala",3621,200,200,2026-05-03T06:36:43.056Z,sales-vic
tonghi-creek-vic-3890,"Tonghi Creek",3890,122,150,2026-05-03T06:36:43.056Z,rental-vic
tongio-vic-3896,"Tongio",3896,120,190,2026-05-03T06:36:43.056Z,rental-vic
tonimbuk-vic-3815,"Tonimbuk",3815,311,260,2026-05-03T06:36:43.056Z,rental-vic
tooan-vic-3401,"Tooan",3401,200,170,2026-05-03T06:36:43.056Z,rental-vic
tooan-vic-3409,"Tooan",3409,180,153,2026-05-03T06:36:43.056Z,rental-vic
tooborac-vic-3522,"Tooborac",3522,225,250,2026-05-03T06:36:43.056Z,rental-vic
toolamba-vic-3614,"Toolamba",3614,250,250,2026-05-03T06:36:43.056Z,rental-vic
toolamba-west-vic-3614,"Toolamba West",3614,250,200,2026-05-03T06:36:43.056Z,rental-vic
toolamba-west-vic-3616,"Toolamba West",3616,245,200,2026-05-03T06:36:43.056Z,rental-vic
toolangi-vic-3777,"Toolangi",3777,350,236,2026-05-03T06:36:43.056Z,rental-vic
toolern-vale-vic-3337,"Toolern Vale",3337,321,385,2026-05-03T06:36:43.056Z,rental-vic
toolleen-vic-3551,"Toolleen",3551,360,260,2026-05-03T06:36:43.056Z,rental-vic
toolome-vic-3860,"Toolome",3860,250,213,2026-05-03T06:36:43.056Z,rental-vic
toolondo-vic-3401,"Toolondo",3401,200,163,2026-05-03T06:36:43.056Z,rental-vic
toolong-vic-3285,"Toolong",3285,220,150,2026-05-03T06:36:43.056Z,rental-vic
toombon-vic-3825,"Toombon",3825,215,183,2026-05-03T06:36:43.056Z,rental-vic
toongabbie-vic-3856,"Toongabbie",3856,270,230,2026-05-03T06:36:43.056Z,sales-vic
tooradin-vic-3980,"Tooradin",3980,350,350,2026-05-03T06:36:43.056Z,sales-vic
toora-north-vic-3962,"Toora North",3962,240,299,2026-05-03T06:36:43.056Z,rental-vic
toora-vic-3962,"Toora",3962,240,204,2026-05-03T06:36:43.056Z,rental-vic
toorloo-arm-vic-3909,"Toorloo Arm",3909,260,170,2026-05-03T06:36:43.056Z,rental-vic
tooronga-vic-3146,"Tooronga",3146,450,383,2026-05-03T06:36:43.056Z,rental-vic
toorongo-vic-3833,"Toorongo",3833,250,213,2026-05-03T06:36:43.056Z,rental-vic
tootgarook-vic-3941,"Tootgarook",3941,369,360,2026-05-03T06:36:43.056Z,sales-vic
torrita-vic-3490,"Torrita",3490,163,139,2026-05-03T06:36:43.056Z,rental-vic
torrumbarry-vic-3562,"Torrumbarry",3562,200,200,2026-05-03T06:36:43.056Z,rental-vic
torwood-vic-3821,"Torwood",3821,280,412,2026-05-03T06:36:43.056Z,rental-vic
tostaree-vic-3888,"Tostaree",3888,200,295,2026-05-03T06:36:43.056Z,rental-vic
tottenham-vic-3012,"Tottenham",3012,370,315,2026-05-03T06:36:43.056Z,rental-vic
tottington-vic-3477,"Tottington",3477,180,153,2026-05-03T06:36:43.056Z,rental-vic
tottington-vic-3478,"Tottington",3478,185,157,2026-05-03T06:36:43.056Z,rental-vic
tourello-vic-3363,"Tourello",3363,275,85,2026-05-03T06:36:43.056Z,rental-vic
towaninny-south-vic-3527,"Towaninny South",3527,150,128,2026-05-03T06:36:43.056Z,rental-vic
towaninny-vic-3527,"Towaninny",3527,150,128,2026-05-03T06:36:43.056Z,rental-vic
towan-vic-3596,"Towan",3596,220,187,2026-05-03T06:36:43.056Z,rental-vic
tower-hill-vic-3283,"Tower Hill",3283,263,278,2026-05-03T06:36:43.056Z,rental-vic
towong-upper-vic-3707,"Towong Upper",3707,200,170,2026-05-03T06:36:43.056Z,rental-vic
towong-vic-3707,"Towong",3707,200,175,2026-05-03T06:36:43.056Z,rental-vic
trafalgar-east-vic-3824,"Trafalgar East",3824,300,270,2026-05-03T06:36:43.056Z,rental-vic
trafalgar-south-vic-3824,"Trafalgar South",3824,300,310,2026-05-03T06:36:43.056Z,rental-vic
trafalgar-vic-3824,"Trafalgar",3824,300,255,2026-05-03T06:36:43.056Z,sales-vic
tragowel-vic-3579,"Tragowel",3579,200,170,2026-05-03T06:36:43.056Z,rental-vic
traralgon-east-vic-3844,"Traralgon East",3844,277,400,2026-05-03T06:36:43.056Z,sales-vic
traralgon-south-vic-3844,"Traralgon South",3844,277,260,2026-05-03T06:36:43.056Z,rental-vic
travancore-vic-3032,"Travancore",3032,381,351,2026-05-03T06:36:43.056Z,sales-vic
trawalla-vic-3373,"Trawalla",3373,231,150,2026-05-03T06:36:43.056Z,rental-vic
trawool-vic-3660,"Trawool",3660,250,300,2026-05-03T06:36:43.056Z,rental-vic
traynors-lagoon-vic-3477,"Traynors Lagoon",3477,180,153,2026-05-03T06:36:43.056Z,rental-vic
traynors-lagoon-vic-3478,"Traynors Lagoon",3478,185,157,2026-05-03T06:36:43.056Z,rental-vic
tremont-vic-3785,"Tremont",3785,401,401,2026-05-03T06:36:43.056Z,rental-vic
trentham-east-vic-3458,"Trentham East",3458,350,257,2026-05-03T06:36:43.056Z,rental-vic
trentham-vic-3458,"Trentham",3458,350,386,2026-05-03T06:36:43.056Z,sales-vic
tresco-vic-3583,"Tresco",3583,170,170,2026-05-03T06:36:43.056Z,rental-vic
tresco-west-vic-3584,"Tresco West",3584,200,210,2026-05-03T06:36:43.056Z,rental-vic
trida-vic-3953,"Trida",3953,270,280,2026-05-03T06:36:43.056Z,rental-vic
truganina-vic-3029,"Truganina",3029,371,390,2026-05-03T06:36:43.056Z,sales-vic
tubbut-vic-3888,"Tubbut",3888,200,240,2026-05-03T06:36:43.056Z,rental-vic
tuerong-vic-3915,"Tuerong",3915,320,295,2026-05-03T06:36:43.056Z,rental-vic
tulkara-vic-3384,"Tulkara",3384,155,100,2026-05-03T06:36:43.056Z,rental-vic
tulkara-vic-3478,"Tulkara",3478,185,100,2026-05-03T06:36:43.056Z,rental-vic
tungamah-vic-3728,"Tungamah",3728,150,150,2026-05-03T06:36:43.056Z,sales-vic
tunstall-square-po-vic-3109,"Tunstall Square Po",3109,462,393,2026-05-03T06:36:43.056Z,rental-vic
turoar-vic-3546,"Turoar",3546,130,111,2026-05-03T06:36:43.056Z,rental-vic
turriff-east-vic-3488,"Turriff East",3488,53,45,2026-05-03T06:36:43.056Z,rental-vic
turriff-vic-3488,"Turriff",3488,53,45,2026-05-03T06:36:43.056Z,rental-vic
turtons-creek-vic-3960,"Turtons Creek",3960,236,285,2026-05-03T06:36:43.056Z,rental-vic
tutye-vic-3490,"Tutye",3490,163,139,2026-05-03T06:36:43.056Z,rental-vic
tyaak-vic-3658,"Tyaak",3658,310,264,2026-05-03T06:36:43.056Z,rental-vic
tyabb-vic-3913,"Tyabb",3913,383,383,2026-05-03T06:36:43.056Z,sales-vic
tyenna-vic-3533,"Tyenna",3533,140,119,2026-05-03T06:36:43.056Z,rental-vic
tyers-vic-3844,"Tyers",3844,277,240,2026-05-03T06:36:43.056Z,rental-vic
tylden-south-vic-3444,"Tylden South",3444,351,298,2026-05-03T06:36:43.056Z,rental-vic
tylden-vic-3444,"Tylden",3444,351,350,2026-05-03T06:36:43.056Z,rental-vic
tynong-north-vic-3813,"Tynong North",3813,293,235,2026-05-03T06:36:43.056Z,rental-vic
tynong-vic-3813,"Tynong",3813,293,311,2026-05-03T06:36:43.056Z,rental-vic
tyntynder-south-vic-3586,"Tyntynder South",3586,250,250,2026-05-03T06:36:43.056Z,rental-vic
tyntynder-vic-3586,"Tyntynder",3586,250,160,2026-05-03T06:36:43.056Z,rental-vic
tyrendarra-east-vic-3285,"Tyrendarra East",3285,220,25,2026-05-03T06:36:43.056Z,rental-vic
tyrendarra-vic-3285,"Tyrendarra",3285,220,205,2026-05-03T06:36:43.056Z,rental-vic
tyrrell-downs-vic-3533,"Tyrrell Downs",3533,140,119,2026-05-03T06:36:43.056Z,rental-vic
tyrrell-vic-3533,"Tyrrell",3533,140,119,2026-05-03T06:36:43.056Z,rental-vic
tysons-reef-vic-3550,"Tysons Reef",3550,285,242,2026-05-03T06:36:43.056Z,rental-vic
ullina-vic-3364,"Ullina",3364,207,176,2026-05-03T06:36:43.056Z,rental-vic
ullina-vic-3370,"Ullina",3370,220,187,2026-05-03T06:36:43.056Z,rental-vic
ullswater-vic-3318,"Ullswater",3318,162,200,2026-05-03T06:36:43.056Z,rental-vic
ultima-east-vic-3544,"Ultima East",3544,165,140,2026-05-03T06:36:43.056Z,rental-vic
ultima-east-vic-3586,"Ultima East",3586,250,213,2026-05-03T06:36:43.056Z,rental-vic
ultima-vic-3544,"Ultima",3544,165,180,2026-05-03T06:36:43.056Z,rental-vic
ulupna-vic-3641,"Ulupna",3641,210,179,2026-05-03T06:36:43.056Z,rental-vic
undera-vic-3629,"Undera",3629,250,235,2026-05-03T06:36:43.056Z,rental-vic
underbool-vic-3509,"Underbool",3509,150,150,2026-05-03T06:36:43.056Z,sales-vic
uplands-vic-3900,"Uplands",3900,150,128,2026-05-03T06:36:43.056Z,rental-vic
upotipotpon-vic-3669,"Upotipotpon",3669,250,350,2026-05-03T06:36:43.056Z,rental-vic
upotipotpon-vic-3673,"Upotipotpon",3673,200,350,2026-05-03T06:36:43.056Z,rental-vic
upper-ferntree-gully-vic-3156,"Upper Ferntree Gully",3156,390,369,2026-05-03T06:36:43.056Z,sales-vic
upper-gundowring-vic-3691,"Upper Gundowring",3691,340,250,2026-05-03T06:36:43.056Z,rental-vic
upper-lurg-vic-3673,"Upper Lurg",3673,200,264,2026-05-03T06:36:43.056Z,rental-vic
upper-plenty-vic-3756,"Upper Plenty",3756,360,310,2026-05-03T06:36:43.056Z,rental-vic
upper-ryans-creek-vic-3673,"Upper Ryans Creek",3673,200,170,2026-05-03T06:36:43.056Z,rental-vic
upton-hill-vic-3664,"Upton Hill",3664,300,180,2026-05-03T06:36:43.056Z,rental-vic
upwey-vic-3158,"Upwey",3158,390,390,2026-05-03T06:36:43.056Z,sales-vic
valencia-creek-vic-3860,"Valencia Creek",3860,250,170,2026-05-03T06:36:43.056Z,rental-vic
vasey-vic-3407,"Vasey",3407,100,92,2026-05-03T06:36:43.056Z,rental-vic
vaughan-vic-3451,"Vaughan",3451,305,300,2026-05-03T06:36:43.056Z,rental-vic
vectis-vic-3401,"Vectis",3401,200,225,2026-05-03T06:36:43.056Z,rental-vic
